,policy_id,subscription_length,customer_age,vehicle_age,model,fuel_type,max_torque,region_code,region_density,segment,claim_status
31847,POL057828,6.3,52,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31848,POL043915,0.1,40,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31849,POL036204,3.1,37,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31850,POL055290,6.8,41,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31851,POL042943,0.8,36,1.2,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31852,POL028166,6.8,50,1.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31853,POL011104,1.0,39,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31854,POL014902,8.0,45,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31855,POL022293,5.7,58,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31856,POL038605,7.0,36,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31857,POL017811,2.9,46,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31858,POL048622,0.1,45,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31859,POL004992,4.3,40,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31860,POL024412,7.9,36,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31861,POL034491,5.1,52,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31862,POL028602,4.9,46,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31863,POL041883,3.9,37,3.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31864,POL044525,4.6,57,1.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31865,POL021916,10.3,60,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31866,POL055099,4.3,37,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31867,POL049231,6.8,40,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31868,POL020273,5.2,59,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31869,POL017980,7.1,41,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31870,POL032959,9.6,58,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31871,POL024718,7.5,56,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31872,POL021706,6.0,36,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31873,POL035207,10.0,40,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31874,POL024053,0.4,37,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31875,POL051468,1.4,40,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31876,POL014062,9.7,37,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31877,POL038944,1.4,45,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31878,POL036495,0.5,53,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31879,POL007666,8.5,54,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31880,POL057331,6.1,52,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31881,POL049855,2.5,41,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31882,POL009552,2.8,36,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31883,POL050879,1.5,47,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31884,POL026583,4.6,41,1.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31885,POL023275,0.2,48,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31886,POL050619,0.4,39,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31887,POL016144,1.4,42,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31888,POL044805,2.0,51,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31889,POL021469,0.7,50,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31890,POL032221,0.1,57,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31891,POL017028,9.0,41,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31892,POL028381,2.9,44,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31893,POL049977,3.8,54,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31894,POL035703,2.5,35,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31895,POL026514,6.4,43,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31896,POL012842,6.8,57,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31897,POL027384,0.7,39,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31898,POL058168,5.9,50,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31899,POL034006,10.4,36,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31900,POL006038,2.7,36,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31901,POL049836,12.4,65,1.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31902,POL051000,3.5,58,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31903,POL006826,10.1,61,1.4,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31904,POL018238,7.8,43,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31905,POL040492,3.2,50,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31906,POL011154,1.0,46,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31907,POL021057,0.8,41,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31908,POL040528,0.1,48,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31909,POL016759,5.6,45,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31910,POL010392,3.0,53,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31911,POL047976,7.5,49,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31912,POL020919,5.4,48,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31913,POL008295,2.7,50,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31914,POL028021,5.7,37,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31915,POL038890,3.0,48,2.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31916,POL058165,3.9,37,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31917,POL050370,0.8,41,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31918,POL049447,10.1,39,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31919,POL022868,7.7,47,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31920,POL041586,0.9,39,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31921,POL017725,8.4,47,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31922,POL023996,4.5,54,1.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31923,POL033914,2.4,50,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31924,POL042087,10.4,47,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31925,POL016019,7.2,40,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31926,POL049931,3.3,39,1.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31927,POL034893,4.2,45,1.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31928,POL021977,4.8,36,1.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31929,POL044705,7.2,43,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31930,POL013788,0.9,37,0.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31931,POL033715,0.5,43,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31932,POL040793,9.0,35,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31933,POL001487,3.0,48,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31934,POL000022,5.3,53,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31935,POL038730,0.3,49,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31936,POL027405,5.3,43,1.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31937,POL057584,1.5,48,1.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31938,POL018477,10.1,43,2.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31939,POL017435,2.9,39,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31940,POL016399,3.3,37,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31941,POL011582,2.1,45,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31942,POL016905,5.0,44,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31943,POL045167,3.4,47,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31944,POL032359,0.1,54,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31945,POL008037,8.6,38,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31946,POL019480,0.4,51,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31947,POL006477,7.4,48,1.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31948,POL020825,4.8,35,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31949,POL028854,0.2,44,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31950,POL007051,8.3,39,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31951,POL029328,8.3,44,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31952,POL039078,0.6,44,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31953,POL021607,0.1,35,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31954,POL021822,0.2,42,2.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31955,POL042202,3.2,44,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31956,POL052670,3.6,36,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31957,POL004107,0.6,45,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31958,POL041052,4.6,50,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31959,POL000761,0.8,35,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31960,POL002899,0.8,36,1.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31961,POL012527,6.7,47,1.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31962,POL036146,3.0,61,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31963,POL042325,9.7,54,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31964,POL004332,0.7,47,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31965,POL048650,2.2,43,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31966,POL042582,0.1,56,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31967,POL026323,9.2,54,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31968,POL011684,4.7,43,1.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31969,POL017114,4.6,42,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31970,POL008754,8.2,46,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,1
31971,POL041291,2.8,39,0.0,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31972,POL030655,0.9,39,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31973,POL042933,0.6,47,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31974,POL021763,8.9,37,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31975,POL032172,10.2,35,0.6,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31976,POL054292,2.9,41,1.8,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31977,POL015482,10.0,37,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31978,POL015902,1.4,46,0.4,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31979,POL025546,0.8,48,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31980,POL041616,3.4,39,0.2,M1,CNG,60Nm@3500rpm,C4,21622,A,0
31981,POL019926,1.0,39,0.4,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31982,POL031709,0.9,39,0.6,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31983,POL013333,2.1,41,2.0,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31984,POL035033,3.6,35,1.6,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31985,POL021185,6.3,35,2.2,M10,CNG,85Nm@3000rpm,C4,21622,Utility,1
31986,POL027126,0.7,35,0.2,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31987,POL036922,1.8,35,0.2,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31988,POL019384,0.8,41,0.4,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31989,POL005001,11.7,36,1.4,M10,CNG,85Nm@3000rpm,C4,21622,Utility,1
31990,POL026769,0.1,37,0.0,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31991,POL039229,9.0,39,2.0,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31992,POL031369,3.0,37,2.8,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31993,POL046817,8.6,57,1.2,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31994,POL029534,11.7,36,0.2,M10,CNG,85Nm@3000rpm,C4,21622,Utility,0
31995,POL055720,5.3,44,2.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
31996,POL025864,2.5,44,1.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
31997,POL015473,10.5,43,3.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
31998,POL021348,6.5,41,0.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
31999,POL050512,9.1,39,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32000,POL006883,4.6,42,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32001,POL016006,6.2,47,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32002,POL051147,1.0,40,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32003,POL048528,10.5,37,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32004,POL034003,10.4,45,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32005,POL058485,0.4,54,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32006,POL022956,7.6,43,3.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32007,POL027329,11.8,68,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32008,POL028160,11.4,49,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32009,POL011396,2.5,39,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32010,POL021774,1.3,35,1.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32011,POL002840,12.0,44,1.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32012,POL012711,5.3,50,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32013,POL041171,2.1,37,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32014,POL035315,0.2,58,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32015,POL031876,10.3,36,0.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32016,POL054767,0.9,35,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32017,POL039515,10.1,39,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32018,POL022549,4.6,55,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32019,POL043787,1.1,48,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32020,POL030213,11.5,44,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32021,POL006401,5.1,58,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32022,POL038336,10.9,47,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32023,POL005954,0.2,35,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32024,POL018689,0.0,41,0.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32025,POL025170,3.5,41,3.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32026,POL000100,11.2,43,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32027,POL019598,10.1,41,3.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32028,POL039369,11.4,36,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32029,POL002516,10.1,45,1.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32030,POL024086,0.0,35,3.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32031,POL030929,9.3,57,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32032,POL007732,3.5,40,3.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32033,POL055128,10.1,39,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32034,POL042697,2.9,39,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32035,POL020188,10.2,42,3.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32036,POL019342,5.7,40,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32037,POL057124,4.9,39,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32038,POL026608,0.8,45,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32039,POL020670,5.3,48,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32040,POL015229,4.8,43,1.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32041,POL053081,1.4,35,3.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32042,POL005383,6.7,38,2.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32043,POL002141,3.5,37,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32044,POL044927,1.0,62,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32045,POL038136,3.0,37,1.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32046,POL014465,0.4,54,0.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32047,POL003919,5.8,36,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32048,POL010789,11.1,46,1.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32049,POL039975,6.9,35,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32050,POL033244,0.9,43,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32051,POL055574,1.0,36,0.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32052,POL013889,11.7,38,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32053,POL043874,10.6,56,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32054,POL031616,0.8,36,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32055,POL014858,10.2,45,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32056,POL036446,1.4,45,1.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32057,POL014620,11.3,35,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32058,POL017702,3.9,49,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32059,POL050913,5.2,54,1.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32060,POL026585,11.0,60,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32061,POL004758,3.7,37,1.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32062,POL004251,0.8,36,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32063,POL024195,10.9,45,3.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32064,POL051431,10.2,39,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32065,POL001913,6.1,37,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32066,POL016595,1.0,52,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32067,POL048428,4.1,36,2.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32068,POL022305,2.3,35,0.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32069,POL030842,0.9,40,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32070,POL016303,0.9,45,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32071,POL055252,8.3,42,1.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32072,POL010060,8.4,57,1.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32073,POL056081,2.6,44,1.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32074,POL046395,0.3,36,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32075,POL042291,0.9,40,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32076,POL044642,6.4,50,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32077,POL056005,12.3,49,1.6,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32078,POL001530,1.1,45,3.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32079,POL023129,1.2,37,0.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32080,POL049631,9.5,35,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32081,POL016427,2.1,49,0.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32082,POL040157,2.4,42,2.4,M6,Petrol,113Nm@4400rpm,C4,21622,B2,1
32083,POL024433,11.0,43,2.0,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32084,POL002353,1.0,49,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32085,POL009267,6.0,44,0.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32086,POL017012,0.9,36,2.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32087,POL002466,0.5,48,0.8,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32088,POL032772,0.3,49,0.2,M6,Petrol,113Nm@4400rpm,C4,21622,B2,0
32089,POL017351,2.2,42,0.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,1
32090,POL041080,0.2,35,1.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32091,POL044100,7.5,39,0.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32092,POL029018,1.8,36,0.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32093,POL012600,3.2,43,2.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32094,POL028799,0.0,40,1.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32095,POL055300,11.0,43,2.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32096,POL034094,10.1,39,2.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32097,POL004476,6.2,37,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32098,POL055879,11.4,48,2.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32099,POL049834,3.0,37,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32100,POL035606,0.8,40,1.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32101,POL014178,10.9,41,0.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32102,POL012630,8.5,39,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,1
32103,POL005723,4.1,40,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32104,POL015141,11.7,37,1.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32105,POL027663,12.0,35,1.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32106,POL002505,4.6,40,3.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32107,POL001126,11.9,57,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32108,POL054153,9.0,45,0.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32109,POL048589,12.3,44,1.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32110,POL026186,11.9,43,1.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32111,POL029994,5.1,40,2.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32112,POL043029,2.6,40,2.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32113,POL034184,0.1,35,1.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32114,POL049273,12.2,38,3.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32115,POL005614,2.6,44,0.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32116,POL004654,10.9,35,1.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32117,POL029361,4.2,36,2.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32118,POL013793,4.0,36,0.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32119,POL018150,10.6,40,2.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32120,POL043078,8.0,36,0.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32121,POL026679,10.0,57,0.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32122,POL039658,10.6,53,3.0,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32123,POL003113,10.9,39,1.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,1
32124,POL048385,0.8,37,1.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32125,POL011972,7.9,36,1.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32126,POL025988,10.6,40,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32127,POL048943,5.4,43,0.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32128,POL023079,2.8,36,0.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32129,POL031973,10.1,41,3.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32130,POL036679,0.7,39,1.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32131,POL022250,6.0,50,2.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32132,POL043024,11.3,36,0.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32133,POL023366,10.2,35,2.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32134,POL036398,1.1,58,2.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32135,POL045605,12.1,39,1.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32136,POL036959,10.5,60,1.6,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32137,POL018396,3.4,44,1.8,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32138,POL001214,11.1,40,1.4,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32139,POL033167,5.9,40,0.2,M8,CNG,82.1Nm@3400rpm,C4,21622,B1,0
32140,POL055619,8.5,45,3.0,M9,Diesel,200Nm@1750rpm,C4,21622,C1,0
32141,POL052539,1.7,36,1.2,M9,Diesel,200Nm@1750rpm,C4,21622,C1,0
